,id,label
36302,292744,agree
36303,292745,unrelated
36304,292746,agree
36305,292747,unrelated
36306,292748,unrelated
36307,292749,unrelated
36308,292750,unrelated
36309,292751,unrelated
36310,292752,unrelated
36311,292753,unrelated
36312,292754,unrelated
36313,292755,agree
36314,292756,unrelated
36315,292757,unrelated
36316,292758,unrelated
36317,292759,unrelated
36318,292760,agree
36319,292761,agree
36320,292762,unrelated
36321,292763,unrelated
36322,292764,agree
36323,292765,agree
36324,292766,unrelated
36325,292767,agree
36326,292768,agree
36327,292769,agree
36328,292770,unrelated
36329,292771,unrelated
36330,292772,agree
36331,292773,unrelated
36332,292774,disagree
36333,292775,unrelated
36334,292776,unrelated
36335,292777,unrelated
36336,292778,unrelated
36337,292779,unrelated
36338,292780,unrelated
36339,292781,unrelated
36340,292782,unrelated
36341,292783,agree
36342,292784,agree
36343,292785,unrelated
36344,292786,unrelated
36345,292787,unrelated
36346,292788,unrelated
36347,292789,agree
36348,292790,unrelated
36349,292791,unrelated
36350,292792,agree
36351,292793,agree
36352,292794,agree
36353,292795,unrelated
36354,292796,agree
36355,292797,agree
36356,292798,unrelated
36357,292799,unrelated
36358,292800,unrelated
36359,292801,agree
36360,292802,unrelated
36361,292803,agree
36362,292804,unrelated
36363,292805,unrelated
36364,292806,unrelated
36365,292807,unrelated
36366,292808,unrelated
36367,292809,unrelated
36368,292810,unrelated
36369,292811,unrelated
36370,292812,unrelated
36371,292813,agree
36372,292814,unrelated
36373,292815,unrelated
36374,292816,unrelated
36375,292817,agree
36376,292818,unrelated
36377,292819,unrelated
36378,292820,agree
36379,292821,agree
36380,292822,agree
36381,292823,agree
36382,292824,unrelated
36383,292825,unrelated
36384,292826,unrelated
36385,292827,unrelated
36386,292828,unrelated
36387,292829,agree
36388,292830,agree
36389,292831,unrelated
36390,292832,unrelated
36391,292833,agree
36392,292834,unrelated
36393,292835,unrelated
36394,292836,unrelated
36395,292837,unrelated
36396,292838,agree
36397,292839,agree
36398,292840,unrelated
36399,292841,unrelated
36400,292842,agree
36401,292843,unrelated
36402,292844,agree
36403,292845,agree
36404,292846,unrelated
36405,292847,unrelated
36406,292848,unrelated
36407,292849,unrelated
36408,292850,agree
36409,292851,unrelated
36410,292852,unrelated
36411,292853,unrelated
36412,292854,unrelated
36413,292855,agree
36414,292856,unrelated
36415,292857,unrelated
36416,292858,unrelated
36417,292859,unrelated
36418,292860,agree
36419,292861,unrelated
36420,292862,unrelated
36421,292863,unrelated
36422,292864,unrelated
36423,292865,unrelated
36424,292866,agree
36425,292867,unrelated
36426,292868,unrelated
36427,292869,unrelated
36428,292870,agree
36429,292871,unrelated
36430,292872,disagree
36431,292873,unrelated
36432,292874,agree
36433,292875,unrelated
36434,292876,agree
36435,292877,unrelated
36436,292878,agree
36437,292879,unrelated
36438,292880,unrelated
36439,292881,unrelated
36440,292882,agree
36441,292883,unrelated
36442,292884,agree
36443,292885,unrelated
36444,292886,unrelated
36445,292887,agree
36446,292888,agree
36447,292889,unrelated
36448,292890,unrelated
36449,292891,agree
36450,292892,unrelated
36451,292893,unrelated
36452,292894,unrelated
36453,292895,unrelated
36454,292896,unrelated
36455,292897,unrelated
36456,292898,agree
36457,292899,agree
36458,292900,agree
36459,292901,unrelated
36460,292902,unrelated
36461,292903,unrelated
36462,292904,unrelated
36463,292905,agree
36464,292906,unrelated
36465,292907,unrelated
36466,292908,unrelated
36467,292909,agree
36468,292910,unrelated
36469,292911,unrelated
36470,292912,agree
36471,292913,agree
36472,292914,unrelated
36473,292915,unrelated
36474,292916,unrelated
36475,292917,unrelated
36476,292918,unrelated
36477,292919,agree
36478,292920,unrelated
36479,292921,unrelated
36480,292922,agree
36481,292923,unrelated
36482,292924,unrelated
36483,292925,agree
36484,292926,unrelated
36485,292927,agree
36486,292928,unrelated
36487,292929,agree
36488,292930,agree
36489,292931,unrelated
36490,292932,unrelated
36491,292933,unrelated
36492,292934,agree
36493,292935,unrelated
36494,292936,unrelated
36495,292937,agree
36496,292938,unrelated
36497,292939,agree
36498,292940,agree
36499,292941,agree
36500,292942,unrelated
36501,292943,unrelated
36502,292944,unrelated
36503,292945,unrelated
36504,292946,unrelated
36505,292947,unrelated
36506,292948,unrelated
36507,292949,unrelated
36508,292950,unrelated
36509,292951,unrelated
36510,292952,unrelated
36511,292953,unrelated
36512,292954,unrelated
36513,292955,agree
36514,292956,unrelated
36515,292957,agree
36516,292958,unrelated
36517,292959,unrelated
36518,292960,unrelated
36519,292961,unrelated
36520,292962,agree
36521,292963,unrelated
36522,292964,unrelated
36523,292965,unrelated
36524,292966,unrelated
36525,292967,unrelated
36526,292968,unrelated
36527,292969,agree
36528,292970,unrelated
36529,292971,unrelated
36530,292972,agree
36531,292973,unrelated
36532,292974,unrelated
36533,292975,agree
36534,292976,unrelated
36535,292977,unrelated
36536,292978,unrelated
36537,292979,agree
36538,292980,agree
36539,292981,agree
36540,292982,unrelated
36541,292983,unrelated
36542,292984,agree
36543,292985,agree
36544,292986,unrelated
36545,292987,agree
36546,292988,unrelated
36547,292989,unrelated
36548,292990,unrelated
36549,292991,unrelated
36550,292992,agree
36551,292993,unrelated
36552,292994,agree
36553,292995,unrelated
36554,292996,unrelated
36555,292997,unrelated
36556,292998,agree
36557,292999,unrelated
36558,293000,unrelated
36559,293001,unrelated
36560,293002,unrelated
36561,293003,disagree
36562,293004,agree
36563,293005,unrelated
36564,293006,unrelated
36565,293007,unrelated
36566,293008,unrelated
36567,293009,unrelated
36568,293010,unrelated
36569,293011,unrelated
36570,293012,unrelated
36571,293013,unrelated
36572,293014,unrelated
36573,293015,unrelated
36574,293016,agree
36575,293017,disagree
36576,293018,agree
36577,293019,agree
36578,293020,unrelated
36579,293021,agree
36580,293022,unrelated
36581,293023,unrelated
36582,293024,unrelated
36583,293025,unrelated
36584,293026,unrelated
36585,293027,unrelated
36586,293028,unrelated
36587,293029,unrelated
36588,293030,unrelated
36589,293031,unrelated
36590,293032,unrelated
36591,293033,agree
36592,293034,agree
36593,293035,unrelated
36594,293036,unrelated
36595,293037,unrelated
36596,293038,unrelated
36597,293039,unrelated
36598,293040,unrelated
36599,293041,unrelated
36600,293042,unrelated
36601,293043,unrelated
36602,293044,disagree
36603,293045,agree
36604,293046,agree
36605,293047,unrelated
36606,293048,agree
36607,293049,unrelated
36608,293050,agree
36609,293051,unrelated
36610,293052,agree
36611,293053,agree
36612,293054,agree
36613,293055,unrelated
36614,293056,unrelated
36615,293057,agree
36616,293058,unrelated
36617,293059,agree
36618,293060,agree
36619,293061,agree
36620,293062,unrelated
36621,293063,unrelated
36622,293064,agree
36623,293065,unrelated
36624,293066,agree
36625,293067,unrelated
36626,293068,unrelated
36627,293069,agree
36628,293070,agree
36629,293071,unrelated
36630,293072,agree
36631,293073,unrelated
36632,293074,agree
36633,293075,unrelated
36634,293076,unrelated
36635,293077,unrelated
36636,293078,unrelated
36637,293079,agree
36638,293080,unrelated
36639,293081,agree
36640,293082,unrelated
36641,293083,unrelated
36642,293084,unrelated
36643,293085,unrelated
36644,293086,agree
36645,293087,unrelated
36646,293088,unrelated
36647,293089,unrelated
36648,293090,agree
36649,293091,unrelated
36650,293092,unrelated
36651,293093,unrelated
36652,293094,agree
36653,293095,unrelated
36654,293096,unrelated
36655,293097,unrelated
36656,293098,unrelated
36657,293099,unrelated
36658,293100,unrelated
36659,293101,agree
36660,293102,unrelated
36661,293103,unrelated
36662,293104,unrelated
36663,293105,agree
36664,293106,agree
36665,293107,unrelated
36666,293108,unrelated
36667,293109,unrelated
36668,293110,unrelated
36669,293111,unrelated
36670,293112,unrelated
36671,293113,unrelated
36672,293114,unrelated
36673,293115,agree
36674,293116,unrelated
36675,293117,unrelated
36676,293118,agree
36677,293119,agree
36678,293120,unrelated
36679,293121,unrelated
36680,293122,unrelated
36681,293123,unrelated
36682,293124,unrelated
36683,293125,agree
36684,293126,agree
36685,293127,unrelated
36686,293128,unrelated
36687,293129,unrelated
36688,293130,agree
36689,293131,unrelated
36690,293132,unrelated
36691,293133,agree
36692,293134,unrelated
36693,293135,agree
36694,293136,agree
36695,293137,agree
36696,293138,unrelated
36697,293139,unrelated
36698,293140,unrelated
36699,293141,agree
36700,293142,unrelated
36701,293143,unrelated
36702,293144,unrelated
36703,293145,unrelated
36704,293146,unrelated
36705,293147,unrelated
36706,293148,unrelated
36707,293149,agree
36708,293150,unrelated
36709,293151,unrelated
36710,293152,unrelated
36711,293153,unrelated
36712,293154,unrelated
36713,293155,unrelated
36714,293156,unrelated
36715,293157,unrelated
36716,293158,agree
36717,293159,unrelated
36718,293160,agree
36719,293161,unrelated
36720,293162,unrelated
36721,293163,unrelated
36722,293164,agree
36723,293165,agree
36724,293166,unrelated
36725,293167,unrelated
36726,293168,unrelated
36727,293169,unrelated
36728,293170,unrelated
36729,293171,unrelated
36730,293172,unrelated
36731,293173,unrelated
36732,293174,unrelated
36733,293175,unrelated
36734,293176,agree
36735,293177,unrelated
36736,293178,unrelated
36737,293179,unrelated
36738,293180,unrelated
36739,293181,unrelated
36740,293182,unrelated
36741,293183,agree
36742,293184,unrelated
36743,293185,unrelated
36744,293186,unrelated
36745,293187,unrelated
36746,293188,unrelated
36747,293189,unrelated
36748,293190,agree
36749,293191,unrelated
36750,293192,unrelated
36751,293193,unrelated
36752,293194,unrelated
36753,293195,unrelated
36754,293196,agree
36755,293197,agree
36756,293198,unrelated
36757,293199,unrelated
36758,293200,agree
36759,293201,agree
36760,293202,unrelated
36761,293203,unrelated
36762,293204,unrelated
36763,293205,unrelated
36764,293206,unrelated
36765,293207,unrelated
36766,293208,unrelated
36767,293209,unrelated
36768,293210,agree
36769,293211,agree
36770,293212,agree
36771,293213,unrelated
36772,293214,agree
36773,293215,agree
36774,293216,unrelated
36775,293217,unrelated
36776,293218,unrelated
36777,293219,unrelated
36778,293220,unrelated
36779,293221,agree
36780,293222,unrelated
36781,293223,unrelated
36782,293224,unrelated
36783,293225,unrelated
36784,293226,agree
36785,293227,unrelated
36786,293228,unrelated
36787,293229,unrelated
36788,293230,agree
36789,293231,unrelated
36790,293232,unrelated
36791,293233,unrelated
36792,293234,unrelated
36793,293235,agree
36794,293236,agree
36795,293237,unrelated
36796,293238,agree
36797,293239,unrelated
36798,293240,unrelated
36799,293241,unrelated
36800,293242,agree
36801,293243,unrelated
36802,293244,agree
36803,293245,unrelated
36804,293246,agree
36805,293247,agree
36806,293248,unrelated
36807,293249,unrelated
36808,293250,unrelated
36809,293251,agree
36810,293252,unrelated
36811,293253,unrelated
36812,293254,unrelated
36813,293255,unrelated
36814,293256,unrelated
36815,293257,agree
36816,293258,disagree
36817,293259,agree
36818,293260,agree
36819,293261,agree
36820,293262,unrelated
36821,293263,agree
36822,293264,unrelated
36823,293265,agree
36824,293266,unrelated
36825,293267,unrelated
36826,293268,unrelated
36827,293269,unrelated
36828,293270,unrelated
36829,293271,unrelated
36830,293272,unrelated
36831,293273,unrelated
36832,293274,agree
36833,293275,unrelated
36834,293276,unrelated
36835,293277,unrelated
36836,293278,agree
36837,293279,agree
36838,293280,unrelated
36839,293281,unrelated
36840,293282,agree
36841,293283,unrelated
36842,293284,unrelated
36843,293285,unrelated
36844,293286,unrelated
36845,293287,unrelated
36846,293288,agree
36847,293289,unrelated
36848,293290,unrelated
36849,293291,unrelated
36850,293292,unrelated
36851,293293,unrelated
36852,293294,agree
36853,293295,unrelated
36854,293296,unrelated
36855,293297,unrelated
36856,293298,agree
36857,293299,unrelated
36858,293300,agree
36859,293301,unrelated
36860,293302,unrelated
36861,293303,unrelated
36862,293304,unrelated
36863,293305,unrelated
36864,293306,agree
36865,293307,agree
36866,293308,unrelated
36867,293309,unrelated
36868,293310,agree
36869,293311,unrelated
36870,293312,agree
36871,293313,agree
36872,293314,unrelated
36873,293315,unrelated
36874,293316,unrelated
36875,293317,unrelated
36876,293318,unrelated
36877,293319,unrelated
36878,293320,agree
36879,293321,agree
36880,293322,unrelated
36881,293323,unrelated
36882,293324,unrelated
36883,293325,unrelated
36884,293326,unrelated
36885,293327,unrelated
36886,293328,agree
36887,293329,unrelated
36888,293330,unrelated
36889,293331,agree
36890,293332,unrelated
36891,293333,unrelated
36892,293334,unrelated
36893,293335,unrelated
36894,293336,unrelated
36895,293337,unrelated
36896,293338,unrelated
36897,293339,agree
36898,293340,unrelated
36899,293341,unrelated
36900,293342,unrelated
36901,293343,unrelated
36902,293344,unrelated
36903,293345,unrelated
36904,293346,agree
36905,293347,agree
36906,293348,unrelated
36907,293349,agree
36908,293350,unrelated
36909,293351,unrelated
36910,293352,agree
36911,293353,unrelated
36912,293354,unrelated
36913,293355,unrelated
36914,293356,unrelated
36915,293357,unrelated
36916,293358,unrelated
36917,293359,unrelated
36918,293360,agree
36919,293361,unrelated
36920,293362,agree
36921,293363,unrelated
36922,293364,unrelated
36923,293365,unrelated
36924,293366,agree
36925,293367,agree
36926,293368,agree
36927,293369,agree
36928,293370,unrelated
36929,293371,agree
36930,293372,unrelated
36931,293373,agree
36932,293374,agree
36933,293375,agree
36934,293376,unrelated
36935,293377,agree
36936,293378,unrelated
36937,293379,agree
36938,293380,unrelated
36939,293381,unrelated
36940,293382,unrelated
36941,293383,agree
36942,293384,unrelated
36943,293385,unrelated
36944,293386,unrelated
36945,293387,unrelated
36946,293388,unrelated
36947,293389,unrelated
36948,293390,unrelated
36949,293391,agree
36950,293392,agree
36951,293393,unrelated
36952,293394,unrelated
36953,293395,unrelated
36954,293396,unrelated
36955,293397,unrelated
36956,293398,unrelated
36957,293399,agree
36958,293400,unrelated
36959,293401,agree
36960,293402,agree
36961,293403,unrelated
36962,293404,unrelated
36963,293405,unrelated
36964,293406,unrelated
36965,293407,agree
36966,293408,unrelated
36967,293409,unrelated
36968,293410,agree
36969,293411,unrelated
36970,293412,unrelated
36971,293413,unrelated
36972,293414,unrelated
36973,293415,agree
36974,293416,unrelated
36975,293417,unrelated
36976,293418,unrelated
36977,293419,unrelated
36978,293420,unrelated
36979,293421,unrelated
36980,293422,unrelated
36981,293423,unrelated
36982,293424,agree
36983,293425,unrelated
36984,293426,unrelated
36985,293427,unrelated
36986,293428,unrelated
36987,293429,unrelated
36988,293430,agree
36989,293431,agree
36990,293432,unrelated
36991,293433,unrelated
36992,293434,agree
36993,293435,unrelated
36994,293436,agree
36995,293437,agree
36996,293438,unrelated
36997,293439,unrelated
36998,293440,unrelated
36999,293441,agree
37000,293442,agree
37001,293443,unrelated
37002,293444,unrelated
37003,293445,agree
37004,293446,unrelated
37005,293447,unrelated
37006,293448,unrelated
37007,293449,unrelated
37008,293450,unrelated
37009,293451,unrelated
37010,293452,unrelated
37011,293453,unrelated
37012,293454,unrelated
37013,293455,unrelated
37014,293456,agree
37015,293457,agree
37016,293458,unrelated
37017,293459,unrelated
37018,293460,unrelated
37019,293461,unrelated
37020,293462,agree
37021,293463,unrelated
37022,293464,unrelated
37023,293465,unrelated
37024,293466,unrelated
37025,293467,unrelated
37026,293468,agree
37027,293469,unrelated
37028,293470,unrelated
37029,293471,unrelated
37030,293472,unrelated
37031,293473,agree
37032,293474,unrelated
37033,293475,unrelated
37034,293476,unrelated
37035,293477,unrelated
37036,293478,unrelated
37037,293479,unrelated
37038,293480,unrelated
37039,293481,unrelated
37040,293482,unrelated
37041,293483,unrelated
37042,293484,unrelated
37043,293485,agree
37044,293486,unrelated
37045,293487,unrelated
37046,293488,unrelated
37047,293489,unrelated
37048,293490,unrelated
37049,293491,unrelated
37050,293492,agree
37051,293493,agree
37052,293494,unrelated
37053,293495,unrelated
37054,293496,unrelated
37055,293497,unrelated
37056,293498,agree
37057,293499,agree
37058,293500,unrelated
37059,293501,unrelated
37060,293502,unrelated
37061,293503,agree
37062,293504,agree
37063,293505,unrelated
37064,293506,unrelated
37065,293507,agree
37066,293508,agree
37067,293509,unrelated
37068,293510,unrelated
37069,293511,unrelated
37070,293512,unrelated
37071,293513,unrelated
37072,293514,agree
37073,293515,unrelated
37074,293516,unrelated
37075,293517,agree
37076,293518,agree
37077,293519,unrelated
37078,293520,agree
37079,293521,agree
37080,293522,unrelated
37081,293523,unrelated
37082,293524,unrelated
37083,293525,agree
37084,293526,unrelated
37085,293527,unrelated
37086,293528,unrelated
37087,293529,unrelated
37088,293530,agree
37089,293531,unrelated
37090,293532,agree
37091,293533,unrelated
37092,293534,agree
37093,293535,agree
37094,293536,unrelated
37095,293537,unrelated
37096,293538,unrelated
37097,293539,unrelated
37098,293540,unrelated
37099,293541,unrelated
37100,293542,agree
37101,293543,unrelated
37102,293544,agree
37103,293545,unrelated
37104,293546,unrelated
37105,293547,unrelated
37106,293548,unrelated
37107,293549,unrelated
37108,293550,unrelated
37109,293551,unrelated
37110,293552,unrelated
37111,293553,agree
37112,293554,unrelated
37113,293555,agree
37114,293556,unrelated
37115,293557,unrelated
37116,293558,unrelated
37117,293559,agree
37118,293560,unrelated
37119,293561,unrelated
37120,293562,unrelated
37121,293563,unrelated
37122,293564,unrelated
37123,293565,agree
37124,293566,unrelated
37125,293567,unrelated
37126,293568,unrelated
37127,293569,agree
37128,293570,unrelated
37129,293571,unrelated
37130,293572,unrelated
37131,293573,unrelated
37132,293574,unrelated
37133,293575,agree
37134,293576,unrelated
37135,293577,unrelated
37136,293578,agree
37137,293579,unrelated
37138,293580,agree
37139,293581,agree
37140,293582,unrelated
37141,293583,unrelated
37142,293584,agree
37143,293585,unrelated
37144,293586,unrelated
37145,293587,agree
37146,293588,unrelated
37147,293589,unrelated
37148,293590,agree
37149,293591,unrelated
37150,293592,unrelated
37151,293593,agree
37152,293594,unrelated
37153,293595,agree
37154,293596,unrelated
37155,293597,unrelated
37156,293598,agree
37157,293599,agree
37158,293600,unrelated
37159,293601,unrelated
37160,293602,agree
37161,293603,unrelated
37162,293604,agree
37163,293605,unrelated
37164,293606,unrelated
37165,293607,agree
37166,293608,unrelated
37167,293609,agree
37168,293610,unrelated
37169,293611,unrelated
37170,293612,agree
37171,293613,agree
37172,293614,unrelated
37173,293615,unrelated
37174,293616,unrelated
37175,293617,unrelated
37176,293618,agree
37177,293619,agree
37178,293620,unrelated
37179,293621,agree
37180,293622,agree
37181,293623,unrelated
37182,293624,agree
37183,293625,unrelated
37184,293626,agree
37185,293627,unrelated
37186,293628,agree
37187,293629,unrelated
37188,293630,unrelated
37189,293631,unrelated
37190,293632,unrelated
37191,293633,unrelated
37192,293634,agree
37193,293635,unrelated
37194,293636,unrelated
37195,293637,disagree
37196,293638,unrelated
37197,293639,unrelated
37198,293640,agree
37199,293641,agree
37200,293642,agree
37201,293643,unrelated
37202,293644,unrelated
37203,293645,unrelated
37204,293646,unrelated
37205,293647,unrelated
37206,293648,unrelated
37207,293649,unrelated
37208,293650,agree
37209,293651,agree
37210,293652,unrelated
37211,293653,unrelated
37212,293654,unrelated
37213,293655,unrelated
37214,293656,unrelated
37215,293657,unrelated
37216,293658,agree
37217,293659,agree
37218,293660,unrelated
37219,293661,agree
37220,293662,unrelated
37221,293663,agree
37222,293664,agree
37223,293665,agree
37224,293666,unrelated
37225,293667,unrelated
37226,293668,agree
37227,293669,unrelated
37228,293670,unrelated
37229,293671,unrelated
37230,293672,unrelated
37231,293673,agree
37232,293674,unrelated
37233,293675,agree
37234,293676,unrelated
37235,293677,unrelated
37236,293678,unrelated
37237,293679,unrelated
37238,293680,unrelated
37239,293681,unrelated
37240,293682,unrelated
37241,293683,unrelated
37242,293684,unrelated
37243,293685,unrelated
37244,293686,unrelated
37245,293687,unrelated
37246,293688,unrelated
37247,293689,unrelated
37248,293690,unrelated
37249,293691,unrelated
37250,293692,unrelated
37251,293693,unrelated
37252,293694,unrelated
37253,293695,unrelated
37254,293696,unrelated
37255,293697,unrelated
37256,293698,agree
37257,293699,agree
37258,293700,agree
37259,293701,unrelated
37260,293702,unrelated
37261,293703,unrelated
37262,293704,unrelated
37263,293705,unrelated
37264,293706,unrelated
37265,293707,agree
37266,293708,unrelated
37267,293709,unrelated
37268,293710,agree
37269,293711,unrelated
37270,293712,agree
37271,293713,unrelated
37272,293714,agree
37273,293715,unrelated
37274,293716,agree
37275,293717,unrelated
37276,293718,unrelated
37277,293719,agree
37278,293720,unrelated
37279,293721,unrelated
37280,293722,unrelated
37281,293723,unrelated
37282,293724,agree
37283,293725,agree
37284,293726,unrelated
37285,293727,agree
37286,293728,unrelated
37287,293729,unrelated
37288,293730,unrelated
37289,293731,agree
37290,293732,unrelated
37291,293733,unrelated
37292,293734,disagree
37293,293735,unrelated
37294,293736,unrelated
37295,293737,unrelated
37296,293738,unrelated
37297,293739,agree
37298,293740,unrelated
37299,293741,unrelated
37300,293742,unrelated
37301,293743,agree
37302,293744,unrelated
37303,293745,unrelated
37304,293746,unrelated
37305,293747,unrelated
37306,293748,unrelated
37307,293749,unrelated
37308,293750,agree
37309,293751,unrelated
37310,293752,agree
37311,293753,agree
37312,293754,unrelated
37313,293755,unrelated
37314,293756,agree
37315,293757,unrelated
37316,293758,agree
37317,293759,agree
37318,293760,unrelated
37319,293761,unrelated
37320,293762,agree
37321,293763,unrelated
37322,293764,agree
37323,293765,agree
37324,293766,unrelated
37325,293767,unrelated
37326,293768,agree
37327,293769,unrelated
37328,293770,unrelated
37329,293771,unrelated
37330,293772,unrelated
37331,293773,unrelated
37332,293774,unrelated
37333,293775,agree
37334,293776,agree
37335,293777,unrelated
37336,293778,unrelated
37337,293779,unrelated
37338,293780,unrelated
37339,293781,agree
37340,293782,agree
37341,293783,unrelated
37342,293784,agree
37343,293785,unrelated
37344,293786,agree
37345,293787,unrelated
37346,293788,unrelated
37347,293789,unrelated
37348,293790,unrelated
37349,293791,agree
37350,293792,agree
37351,293793,agree
37352,293794,unrelated
37353,293795,agree
37354,293796,unrelated
37355,293797,agree
37356,293798,unrelated
37357,293799,unrelated
37358,293800,agree
37359,293801,unrelated
37360,293802,unrelated
37361,293803,agree
37362,293804,agree
37363,293805,unrelated
37364,293806,unrelated
37365,293807,agree
37366,293808,unrelated
37367,293809,unrelated
37368,293810,unrelated
37369,293811,agree
37370,293812,agree
37371,293813,agree
37372,293814,unrelated
37373,293815,agree
37374,293816,agree
37375,293817,unrelated
37376,293818,unrelated
37377,293819,unrelated
37378,293820,unrelated
37379,293821,agree
37380,293822,unrelated
37381,293823,unrelated
37382,293824,unrelated
37383,293825,unrelated
37384,293826,unrelated
37385,293827,unrelated
37386,293828,unrelated
37387,293829,agree
37388,293830,unrelated
37389,293831,unrelated
37390,293832,agree
37391,293833,unrelated
37392,293834,unrelated
37393,293835,unrelated
37394,293836,unrelated
37395,293837,unrelated
37396,293838,unrelated
37397,293839,agree
37398,293840,unrelated
37399,293841,unrelated
37400,293842,agree
37401,293843,unrelated
37402,293844,unrelated
37403,293845,unrelated
37404,293846,agree
37405,293847,unrelated
37406,293848,agree
37407,293849,agree
37408,293850,unrelated
37409,293851,agree
37410,293852,agree
37411,293853,unrelated
37412,293854,agree
37413,293855,unrelated
37414,293856,unrelated
37415,293857,agree
37416,293858,agree
37417,293859,unrelated
37418,293860,unrelated
37419,293861,unrelated
37420,293862,unrelated
37421,293863,agree
37422,293864,unrelated
37423,293865,agree
37424,293866,unrelated
37425,293867,agree
37426,293868,unrelated
37427,293869,unrelated
37428,293870,unrelated
37429,293871,agree
37430,293872,agree
37431,293873,unrelated
37432,293874,unrelated
37433,293875,agree
37434,293876,unrelated
37435,293877,unrelated
37436,293878,agree
37437,293879,agree
37438,293880,unrelated
37439,293881,unrelated
37440,293882,unrelated
37441,293883,agree
37442,293884,unrelated
37443,293885,unrelated
37444,293886,agree
37445,293887,unrelated
37446,293888,unrelated
37447,293889,agree
37448,293890,unrelated
37449,293891,unrelated
37450,293892,unrelated
37451,293893,unrelated
37452,293894,unrelated
37453,293895,unrelated
37454,293896,unrelated
37455,293897,unrelated
37456,293898,unrelated
37457,293899,unrelated
37458,293900,agree
37459,293901,unrelated
37460,293902,unrelated
37461,293903,agree
37462,293904,agree
37463,293905,agree
37464,293906,unrelated
37465,293907,agree
37466,293908,unrelated
37467,293909,agree
37468,293910,agree
37469,293911,unrelated
37470,293912,unrelated
37471,293913,unrelated
37472,293914,agree
37473,293915,unrelated
37474,293916,agree
37475,293917,unrelated
37476,293918,unrelated
37477,293919,unrelated
37478,293920,unrelated
37479,293921,agree
37480,293922,unrelated
37481,293923,unrelated
37482,293924,unrelated
37483,293925,agree
37484,293926,unrelated
37485,293927,unrelated
37486,293928,agree
37487,293929,unrelated
37488,293930,agree
37489,293931,unrelated
37490,293932,unrelated
37491,293933,unrelated
37492,293934,unrelated
37493,293935,unrelated
37494,293936,unrelated
37495,293937,agree
37496,293938,unrelated
37497,293939,unrelated
37498,293940,agree
37499,293941,agree
37500,293942,agree
37501,293943,agree
37502,293944,agree
37503,293945,unrelated
37504,293946,unrelated
37505,293947,unrelated
37506,293948,unrelated
37507,293949,unrelated
37508,293950,unrelated
37509,293951,unrelated
37510,293952,agree
37511,293953,unrelated
37512,293954,unrelated
37513,293955,agree
37514,293956,unrelated
37515,293957,unrelated
37516,293958,unrelated
37517,293959,unrelated
37518,293960,unrelated
37519,293961,unrelated
37520,293962,unrelated
37521,293963,agree
37522,293964,unrelated
37523,293965,unrelated
37524,293966,agree
37525,293967,unrelated
37526,293968,unrelated
37527,293969,unrelated
37528,293970,agree
37529,293971,unrelated
37530,293972,unrelated
37531,293973,unrelated
37532,293974,agree
37533,293975,unrelated
37534,293976,agree
37535,293977,unrelated
37536,293978,unrelated
37537,293979,unrelated
37538,293980,agree
37539,293981,agree
37540,293982,unrelated
37541,293983,unrelated
37542,293984,unrelated
37543,293985,unrelated
37544,293986,agree
37545,293987,agree
37546,293988,unrelated
37547,293989,unrelated
37548,293990,unrelated
37549,293991,unrelated
37550,293992,unrelated
37551,293993,unrelated
37552,293994,unrelated
37553,293995,agree
37554,293996,unrelated
37555,293997,unrelated
37556,293998,unrelated
37557,293999,unrelated
37558,294000,unrelated
37559,294001,agree
37560,294002,unrelated
37561,294003,unrelated
37562,294004,unrelated
37563,294005,unrelated
37564,294006,agree
37565,294007,unrelated
37566,294008,unrelated
37567,294009,unrelated
37568,294010,agree
37569,294011,unrelated
37570,294012,agree
37571,294013,unrelated
37572,294014,agree
37573,294015,agree
37574,294016,agree
37575,294017,unrelated
37576,294018,unrelated
37577,294019,unrelated
37578,294020,unrelated
37579,294021,unrelated
37580,294022,unrelated
37581,294023,agree
37582,294024,unrelated
37583,294025,unrelated
37584,294026,agree
37585,294027,unrelated
37586,294028,agree
37587,294029,agree
37588,294030,unrelated
37589,294031,agree
37590,294032,agree
37591,294033,agree
37592,294034,unrelated
37593,294035,unrelated
37594,294036,unrelated
37595,294037,agree
37596,294038,unrelated
37597,294039,unrelated
37598,294040,unrelated
37599,294041,unrelated
37600,294042,unrelated
37601,294043,unrelated
37602,294044,unrelated
37603,294045,unrelated
37604,294046,unrelated
37605,294047,unrelated
37606,294048,unrelated
37607,294049,unrelated
37608,294050,unrelated
37609,294051,agree
37610,294052,unrelated
37611,294053,unrelated
37612,294054,unrelated
37613,294055,agree
37614,294056,unrelated
37615,294057,unrelated
37616,294058,unrelated
37617,294059,unrelated
37618,294060,unrelated
37619,294061,agree
37620,294062,agree
37621,294063,agree
37622,294064,agree
37623,294065,agree
37624,294066,agree
37625,294067,agree
37626,294068,agree
37627,294069,agree
37628,294070,unrelated
37629,294071,unrelated
37630,294072,unrelated
37631,294073,unrelated
37632,294074,agree
37633,294075,agree
37634,294076,agree
37635,294077,unrelated
37636,294078,unrelated
37637,294079,unrelated
37638,294080,unrelated
37639,294081,agree
37640,294082,agree
37641,294083,unrelated
37642,294084,unrelated
37643,294085,unrelated
37644,294086,agree
37645,294087,unrelated
37646,294088,unrelated
37647,294089,unrelated
37648,294090,unrelated
